Date,Opening,High,Low,Closing,Momentum,Range,ohlc
2012.11.13,1.2708952055749139,1.27383,1.26724,1.27089087108014,4.334494773772235e-06,0.006590000000000096,1.2707140191637636
2012.11.14,1.2699503894297666,1.2728,1.26608,1.2699531641168336,-2.774687066997572e-06,0.006719999999999837,1.26969588838665
2012.11.15,1.2735137943015988,1.27775,1.27047,1.2735149270326585,-1.1327310596165319e-06,0.007279999999999953,1.2738121803335642
2012.11.16,1.2767079108635038,1.28011,1.27312,1.276710410863507,-2.5000000032360248e-06,0.006990000000000052,1.2766620804317528
2012.11.18,1.2735978290766181,1.27768,1.26898,1.2735950884086442,2.740667973899491e-06,0.00869999999999993,1.2734632293713155
2012.11.19,1.2755915700483085,1.27726,1.27395,1.2755946618357479,-3.0917874394020828e-06,0.003310000000000146,1.2755990579710141
2012.11.20,1.2784297011813754,1.2819,1.27516,1.2784330715774825,-3.370396107094109e-06,0.006739999999999968,1.2784806931897146
2012.11.21,1.2802226880222807,1.28287,1.27357,1.2802190111420586,3.6768802220699115e-06,0.009299999999999864,1.2792204247910848
2012.11.22,1.281220334728035,1.28671,1.27404,1.2812255090655533,-5.174337518232264e-06,0.012669999999999959,1.2807989609483972
2012.11.23,1.2871348988136821,1.2898,1.28366,1.287138367062111,-3.4682484288950377e-06,0.006140000000000034,1.2869333164689483
2012.11.25,1.2928773372781062,1.29899,1.28742,1.2928864102564095,-9.072978303326096e-06,0.01157000000000008,1.293043436883629
2012.11.26,1.296146913875596,1.29768,1.295,1.2961419856459315,4.928229664580286e-06,0.0026800000000000157,1.2962422248803818
2012.11.27,1.2969662473940236,1.3008,1.29435,1.2969675886032006,-1.3412091770526047e-06,0.006450000000000067,1.297270958999306
2012.11.28,1.2947280763888864,1.29981,1.29148,1.294724743055555,3.3333333313567692e-06,0.008329999999999949,1.2951857048611104
2012.11.29,1.292771758548498,1.29604,1.28793,1.292773063503138,-1.3049546401244783e-06,0.008110000000000062,1.292378705512909
2012.11.30,1.2976450801393713,1.30133,1.29384,1.297647533101047,-2.452961675780685e-06,0.007489999999999997,1.2976156533101046
2012.12.02,1.300155623159963,1.30267,1.29675,1.300154092247305,1.5309126579765575e-06,0.005919999999999925,1.299932428851817
2012.12.03,1.3015821739130429,1.30464,1.298240,1.301595072463768,-1.2898550725060076e-05,0.006399999999999961,1.3015143115942027
2012.12.04,1.3047224145150014,1.3075,1.30193,1.304724193998599,-1.7794835975859513e-06,0.005570000000000075,1.3047191521284
2012.12.05,1.308674784422809,1.31235,1.30508,1.3086785744088976,-3.789986088520436e-06,0.007269999999999888,1.3086958397079267
2012.12.06,1.307925889741798,1.31259,1.30447,1.3079213956734101,4.494068387872474e-06,0.008119999999999905,1.308226821353802
2012.12.07,1.3005671338028182,1.30858,1.29497,1.3005608943661955,6.239436622701433e-06,0.013610000000000122,1.3011695070422533
2012.12.09,1.293009624876605,1.29695,1.28761,1.2930051727541951,4.452122409848158e-06,0.009340000000000126,1.2926436994077
2012.12.10,1.2901904796163068,1.29152,1.28868,1.2901903117506006,1.6786570622429053e-07,0.0028399999999999537,1.2901451978417269
2012.12.11,1.292526725105188,1.29612,1.28852,1.29253054698457,-3.821879382082116e-06,0.007599999999999829,1.2924243180224395
2012.12.12,1.2987620111343119,1.30141,1.29384,1.2987646694502475,-2.658315935599731e-06,0.007569999999999855,1.29819417014614
2012.12.13,1.304627774687061,1.30968,1.2995,1.3046338803894277,-6.105702366809851e-06,0.010179999999999856,1.3046104137691221
2012.12.14,1.3075080319888694,1.30996,1.30402,1.3075083379694015,-3.0598053202268716e-07,0.005940000000000056,1.3072490924895677
2012.12.16,1.311336519607845,1.31726,1.30657,1.3113444803921583,-7.960784313310043e-06,0.010690000000000088,1.3116277500000009
2012.12.17,1.316258707317072,1.31879,1.31477,1.3162535853658524,5.121951219599907e-06,0.0040199999999999125,1.316518073170731
2012.12.18,1.3161645638520625,1.3178,1.31434,1.3161661967899563,-1.6329378937918193e-06,0.0034600000000000186,1.3161176901605047
2012.12.19,1.3205086262203565,1.32555,1.31556,1.3205131520223121,-4.525801955646003e-06,0.009989999999999943,1.320532944560667
2012.12.20,1.3246145624999952,1.33075,1.31878,1.324612951388887,1.6111111083016993e-06,0.011970000000000036,1.3246893784722207
2012.12.21,1.3231811691022946,1.32944,1.31794,1.3231795337508667,1.635351427831111e-06,0.011500000000000066,1.3234351757132905
2012.12.23,1.3191150736015718,1.3231,1.3158,1.3191153581943096,-2.845927378203328e-07,0.007299999999999862,1.3192826079489703
2012.12.24,1.3177810386473436,1.31846,1.31707,1.3177831400966185,-2.1014492748161473e-06,0.0013900000000000023,1.3177735446859904
2012.12.26,1.3200159384941679,1.32329,1.31738,1.3200170731707328,-1.134676564928938e-06,0.005910000000000082,1.3201757529162252
2012.12.27,1.322274563197023,1.32535,1.31869,1.3222761152416331,-1.5520446101646712e-06,0.00666000000000011,1.322147669609664
2012.12.28,1.324513499999994,1.32828,1.32008,1.324512465277773,1.0347222207940376e-06,0.008199999999999985,1.3243464913194418
2012.12.30,1.3215173647984215,1.32558,1.31652,1.3215145329400162,2.8318584053277363e-06,0.009060000000000068,1.3212829744346093
2012.12.31,1.321969756097561,1.32341,1.31877,1.321966170731707,3.5853658539863886e-06,0.0046399999999999775,1.3215289817073168
2013.01.01,1.319420246548323,1.32274,1.31716,1.3194197928994118,4.536489111028885e-07,0.005579999999999918,1.3196850098619337
2013.01.02,1.3238641666666662,1.32987,1.31879,1.3238768809523813,-1.2714285715142992e-05,0.0110800000000002,1.324100261904762
2013.01.03,1.3212861543810868,1.32932,1.31233,1.321278824756607,7.329624479801566e-06,0.01699000000000006,1.3210537447844235
2013.01.04,1.3087286101459334,1.3169,1.30186,1.3087220291869353,6.580958998192443e-06,0.015039999999999942,1.3090526598332173
2013.01.06,1.3036470784313718,1.30887,1.29968,1.3036495392156855,-2.4607843136514873e-06,0.009190000000000031,1.3039616544117645
2013.01.07,1.3059011933174236,1.30787,1.30338,1.30589355608592,7.637231503654363e-06,0.004490000000000105,1.305761187350836
2013.01.08,1.3081456497567743,1.31391,1.30162,1.3081515913829034,-5.941626129102318e-06,0.012289999999999912,1.3079568102849193
2013.01.09,1.3090804169562134,1.31316,1.30556,1.309077088255727,3.3287004863602476e-06,0.007600000000000051,1.309219376302985
2013.01.10,1.3060499026425574,1.30951,1.30358,1.306047287899857,2.614742700357553e-06,0.005929999999999991,1.3062967976356037
2013.01.11,1.3183798610145934,1.32788,1.30416,1.3183957053509359,-1.584433634249649e-05,0.023719999999999963,1.3172038915913824
2013.01.13,1.3304506188605125,1.33651,1.32477,1.330459479371314,-8.860510801511623e-06,0.011740000000000084,1.3305475245579568
2013.01.14,1.3374937619047633,1.34031,1.33498,1.337498523809524,-4.761904760730573e-06,0.005329999999999835,1.3375705714285717
2013.01.15,1.3369820069444411,1.33938,1.33355,1.336979798611109,2.2083333321987197e-06,0.005830000000000002,1.3367229513888876
2013.01.16,1.3324879986101457,1.33872,1.32628,1.3324833495482964,4.649061849271163e-06,0.012440000000000007,1.3324928370396103
2013.01.17,1.3288818175487476,1.3324,1.32559,1.3288814972144851,3.203342624491512e-07,0.006809999999999983,1.3289383286908083
2013.01.18,1.3353886657400913,1.33906,1.3273,1.3353944544822713,-5.7887421800462135e-06,0.011759999999999993,1.3342857800555907
2013.01.20,1.3339273235294145,1.33974,1.32798,1.3339192843137264,8.039215688038226e-06,0.011759999999999993,1.333891651960785
2013.01.21,1.3317107637231507,1.33296,1.33015,1.3317116467780425,-8.830548918759007e-07,0.002809999999999979,1.331633102625298
2013.01.22,1.3314847765363143,1.33573,1.32991,1.3314852793296135,-5.0279329921743e-07,0.005820000000000158,1.332152513966482
2013.01.23,1.3322639902507023,1.33708,1.32662,1.3322626323119795,1.3579387228013218e-06,0.010460000000000136,1.3320566556406706
2013.01.24,1.3314225521557737,1.33537,1.32638,1.331422072322671,4.798331025845926e-07,0.008990000000000054,1.331148656119611
2013.01.25,1.335104659248954,1.33919,1.32855,1.3351079624478388,-3.303198884863079e-06,0.010640000000000205,1.334488155424198
2013.01.27,1.3438275784313733,1.34784,1.33582,1.3438378137254912,-1.0235294117810767e-05,0.01201999999999992,1.342831348039216
2013.01.28,1.3457020623501217,1.34704,1.34497,1.345698657074342,3.405275779577721e-06,0.0020700000000000163,1.345852679856116
2013.01.29,1.3449598190675043,1.34766,1.3424,1.3449604801670165,-6.610995122446894e-07,0.005260000000000042,1.3449950748086301
2013.01.30,1.3468124354501092,1.34965,1.34137,1.3468142707606447,-1.8353105355473076e-06,0.008280000000000065,1.3461616765526885
2013.01.31,1.3548937065368531,1.35867,1.34814,1.354899561891514,-5.855354660910805e-06,0.01053000000000015,1.354150817107092
2013.02.01,1.3576992638888887,1.36321,1.35406,1.3577020486111118,-2.7847222230370505e-06,0.009149999999999991,1.358167828125
2013.02.03,1.3649274215686291,1.37102,1.35856,1.3649283529411758,-9.313725466419953e-07,0.012459999999999916,1.3648589436274512
2013.02.04,1.36370627684964,1.36591,1.36179,1.3636979713603825,8.305489257454113e-06,0.0041199999999999015,1.3637760620525057
2013.02.05,1.3546797011813771,1.36357,1.34838,1.3546708686587925,8.832522584656388e-06,0.015190000000000037,1.3553251424600423
2013.02.06,1.3551040208333303,1.35967,1.34577,1.3551091180555541,-5.0972222238598874e-06,0.013900000000000023,1.353913284722221
2013.02.07,1.3526064444444441,1.35813,1.34928,1.3526019791666684,4.465277775755894e-06,0.008850000000000025,1.3531546059027781
2013.02.08,1.3455998677800973,1.35767,1.33698,1.345592616562282,7.251217815307243e-06,0.020689999999999875,1.346460621085595
2013.02.10,1.338721237721021,1.34284,1.33526,1.3387172789783914,3.9587426294840355e-06,0.007580000000000142,1.338884629174853
2013.02.11,1.337038452088453,1.33778,1.33631,1.3370403194103202,-1.8673218671327874e-06,0.0014699999999998603,1.3370421928746934
2013.02.12,1.3393001743375132,1.34266,1.33564,1.339300913528588,-7.391910747944763e-07,0.007020000000000026,1.3392252719665252
2013.02.13,1.3432352543554031,1.34749,1.33632,1.3432395749128947,-4.3205574915550216e-06,0.011170000000000124,1.3425712073170744
2013.02.14,1.3456250938151497,1.35192,1.34255,1.3456240097289762,1.0840861734973117e-06,0.0093700000000001,1.3464297758860315
2013.02.15,1.3358404589707948,1.34441,1.33145,1.335833511821976,6.947148818881033e-06,0.012960000000000083,1.3368834926981927
2013.02.17,1.3348834901960795,1.33925,1.33056,1.33488354901961,-5.882353049102562e-08,0.008690000000000087,1.3348942598039224
2013.02.18,1.33395403341289,1.33584,1.3325,1.333949904534608,4.128878282161352e-06,0.0033399999999998986,1.3340609844868743
2013.02.19,1.3347681595521395,1.33761,1.33208,1.3347696571028724,-1.497550732976194e-06,0.005530000000000035,1.334806954163753
2013.02.20,1.3374871955462764,1.34333,1.33283,1.3374915448851759,-4.349338899478639e-06,0.010499999999999954,1.3377846851078632
2013.02.21,1.3342229791666673,1.3431,1.32546,1.334213958333334,9.020833333428513e-06,0.017639999999999878,1.3342492343750003
2013.02.22,1.320271600556717,1.32757,1.31606,1.320268796102998,2.804453719029709e-06,0.01150999999999991,1.3210425991649288
2013.02.24,1.3189922178606492,1.32446,1.31444,1.3189903729146235,1.8449460257308203e-06,0.010019999999999918,1.3192206476938182
2013.02.25,1.3189442619047607,1.32176,1.31809,1.3189366666666644,7.595238096236301e-06,0.003670000000000062,1.319432732142856
2013.02.26,1.3167755694444443,1.3318,1.30377,1.3167662222222174,9.347222226896434e-06,0.02803,1.3172779479166654
2013.02.27,1.3064651633078481,1.31218,1.30176,1.3064671021542686,-1.9388464205238876e-06,0.010419999999999874,1.3067180663655291
2013.02.28,1.3110113977746896,1.31611,1.30512,1.3110154242002798,-4.026425590275551e-06,0.010989999999999833,1.3108142054937424
2013.03.01,1.3094854343293916,1.31566,1.30525,1.309483127171646,2.3071577455180403e-06,0.01041000000000003,1.3099696403752594
2013.03.03,1.302791247544206,1.31003,1.29658,1.3027851768172898,6.070726916274083e-06,0.013449999999999962,1.303046606090374
2013.03.04,1.3015799047619054,1.30305,1.30012,1.3015825476190481,-2.642857142687305e-06,0.002930000000000099,1.3015831130952384
2013.03.05,1.3012186699164388,1.304,1.29816,1.3012206685236818,-1.9986072430366875e-06,0.005840000000000067,1.30114983461003
2013.03.06,1.304296613351877,1.30746,1.30094,1.3042967872044526,-1.738525756689313e-07,0.006520000000000081,1.3042483501390825
2013.03.07,1.301008027777779,1.30699,1.29644,1.3010037222222242,4.305555554751095e-06,0.01055000000000006,1.3013604375000007
2013.03.08,1.3067224166666638,1.31177,1.29837,1.3067288680555527,-6.451388888883969e-06,0.013400000000000079,1.305897821180554
2013.03.10,1.3044167352941203,1.31335,1.29545,1.3044090980392145,7.637254905823454e-06,0.017900000000000027,1.3044064583333337
2013.03.11,1.2993998803827744,1.30083,1.29787,1.2994038277511961,-3.947368421686193e-06,0.0029599999999998516,1.2993759270334926
2013.03.12,1.3017330549756474,1.30529,1.29869,1.3017340013917924,-9.464161450090103e-07,0.006600000000000161,1.30186176409186
2013.03.13,1.30266319609212,1.30737,1.29903,1.3026633775296637,-1.814375436559601e-07,0.008340000000000014,1.3029316434054459
2013.03.14,1.2983771558350794,1.3064,1.29226,1.298371530398321,5.625436758416313e-06,0.014140000000000041,1.29885217155835
2013.03.15,1.2977475955524675,1.30316,1.29107,1.2977506323836017,-3.03683113411779e-06,0.012090000000000156,1.2974320569840172
2013.03.17,1.305069441176469,1.31064,1.30097,1.3050749803921584,-5.539215689465138e-06,0.009670000000000067,1.305438605392157
2013.03.18,1.2906917380952394,1.29322,1.28875,1.2906910238095255,7.142857139097458e-07,0.004469999999999974,1.2908381904761914
2013.03.19,1.2943656706045836,1.2995,1.28812,1.2943704933981932,-4.8227936095823765e-06,0.011380000000000168,1.2940890410006942
2013.03.20,1.2906695621959732,1.2969,1.28431,1.290663384294653,6.177901320070234e-06,0.012589999999999879,1.2906357366226566
2013.03.21,1.2927309116214298,1.29776,1.28683,1.2927369311064676,-6.019485037755956e-06,0.010930000000000106,1.2925144606819745
2013.03.22,1.2912719749652242,1.29495,1.28789,1.2912702086230867,1.7663421374436439e-06,0.007060000000000066,1.2913455458970777
2013.03.24,1.294800970588237,1.30092,1.28875,1.2948080392156867,-7.068627449591247e-06,0.012170000000000014,1.294819752450981
2013.03.25,1.3006849523809525,1.30472,1.29436,1.3007037857142847,-1.883333333219106e-05,0.010360000000000147,1.3001171845238093
2013.03.26,1.2921784444444475,1.30473,1.28292,1.292168250000001,1.0194444446609552e-05,0.021809999999999885,1.2929991736111122
2013.03.27,1.286146913407822,1.2889,1.28275,1.2861451117318465,1.8016759755212775e-06,0.006149999999999878,1.285985506284917
2013.03.28,1.2792519944405831,1.2854,1.27505,1.2792479430159822,4.051424600914899e-06,0.010350000000000081,1.2797374843641414
2013.03.29,1.2809145314685317,1.28437,1.27545,1.2809178041958025,-3.2727272707422372e-06,0.008920000000000039,1.2804130839160837
2013.03.31,1.2817484800000007,1.28316,1.27926,1.2817480200000013,4.599999994248094e-07,0.0039000000000000146,1.2814791250000004
2013.04.01,1.27931455882353,1.2813,1.27707,1.2793090931372555,5.465686274463977e-06,0.004230000000000178,1.2792484129901964
2013.04.02,1.2833746629213543,1.28769,1.27744,1.2833813483146126,-6.685393258321071e-06,0.010250000000000092,1.2829715028089916
2013.04.03,1.2828695251396656,1.28724,1.27947,1.282865719273743,3.8058659226347658e-06,0.007769999999999833,1.283111311103352
2013.04.04,1.2832566573621793,1.28637,1.2789,1.2832588415910675,-2.1842288882023553e-06,0.007470000000000088,1.2829463747383119
2013.04.05,1.2871780458970743,1.29481,1.2745,1.2871841446453351,-6.098748260852105e-06,0.02031000000000005,1.2859180476356022
2013.04.07,1.2966963823529427,1.30392,1.28999,1.2967023039215737,-5.921568630995466e-06,0.013929999999999998,1.296827171568629
2013.04.08,1.2992535645933005,1.30056,1.297210,1.299256913875598,-3.34928229750453e-06,0.003349999999999964,1.2990701196172245
2013.04.09,1.3015205625000001,1.30673,1.29676,1.3015243541666675,-3.7916666673076804e-06,0.009970000000000034,1.3016337291666669
2013.04.10,1.3064094154488513,1.31024,1.30043,1.306412588726511,-3.1732776597515056e-06,0.009810000000000096,1.3058730010438406
2013.04.11,1.3074526198749081,1.31212,1.3043,1.3074502293259167,2.3905489914266553e-06,0.007819999999999938,1.3078307123002062
2013.04.12,1.3103486795146317,1.31375,1.30566,1.3103528907922908,-4.211277659038615e-06,0.00808999999999993,1.3100278925767306
2013.04.14,1.3082993300492605,1.31259,1.30361,1.3082992019704418,1.2807881866194748e-07,0.008979999999999988,1.3081996330049255
2013.04.15,1.3096849282296656,1.311480,1.30643,1.3096748564593315,1.0071770334185715e-05,0.005049999999999999,1.3093174461722492
2013.04.16,1.306326138888892,1.31065,1.3021,1.3063243124999993,1.82638889278941e-06,0.008550000000000058,1.3063501128472228
2013.04.17,1.3136808970792822,1.32008,1.30274,1.3136900625869297,-9.165507647512783e-06,0.01733999999999991,1.3125477399165528
2013.04.18,1.3087577870563747,1.31989,1.30008,1.3087498816979881,7.905358386572914e-06,0.019810000000000105,1.3093694171885906
2013.04.19,1.305648999305066,1.30955,1.30254,1.3056493954134774,-3.961084114045832e-07,0.007009999999999961,1.3058470986796358
2013.04.21,1.3075475196078394,1.31281,1.30466,1.30754582352941,1.6960784294806075e-06,0.008150000000000102,1.3081408357843125
2013.04.22,1.3067710843373483,1.30835,1.30527,1.306773180722891,-2.0963855427158506e-06,0.0030799999999999716,1.3067910662650597
2013.04.23,1.3050765967854618,1.30754,1.30145,1.3050718238993695,4.77288609235238e-06,0.006089999999999929,1.304784605171208
2013.04.24,1.3004569353717876,1.30833,1.29722,1.3004540931202229,2.8422515647719138e-06,0.011109999999999953,1.3016152571230026
2013.04.25,1.3010430501392771,1.30607,1.29538,1.3010469359331507,-3.885793873559251e-06,0.010690000000000088,1.300884996518107
2013.04.26,1.302934699720675,1.30926,1.2988,1.3029340363128519,6.634078231204654e-07,0.010460000000000136,1.3034821840083817
2013.04.28,1.302253905789992,1.30439,1.29901,1.3022529244357215,9.813542705128242e-07,0.00537999999999994,1.3019767075564284
2013.04.29,1.3047142822966507,1.30671,1.30312,1.3047155502392351,-1.2679425844819292e-06,0.003589999999999982,1.3048149581339714
2013.04.30,1.308594057868734,1.31158,1.3042,1.3085977487649931,-3.6908962590675998e-06,0.007379999999999942,1.3082429516584317
2013.05.01,1.3130242413549802,1.31849,1.30535,1.3130296047988768,-5.363443896566622e-06,0.01313999999999993,1.3124734615384643
2013.05.02,1.3187039215686316,1.32421,1.316,1.3187052170868379,-1.2955182062679427e-06,0.00821000000000005,1.3194047846638675
2013.05.03,1.3105338148667574,1.32171,1.30365,1.3105255049088322,8.309957925112244e-06,0.018059999999999965,1.3116048299438974
2013.05.05,1.3103519155206285,1.31586,1.30323,1.3103565520628673,-4.636542238811714e-06,0.012629999999999919,1.309949616895874
2013.05.06,1.312117445783134,1.31402,1.31097,1.3121167469879529,6.987951810533133e-07,0.003049999999999997,1.3123060481927717
2013.05.07,1.308913575458387,1.312360,1.30529,1.3089101269393464,3.448519040549769e-06,0.00706999999999991,1.3088684255994334
2013.05.08,1.3087074544179467,1.31312,1.30672,1.3087082678821815,-8.13464234861172e-07,0.006399999999999961,1.309313930575032
2013.05.09,1.3144191277041184,1.31935,1.30862,1.314423531053736,-4.403349617598806e-06,0.010730000000000128,1.3142031646894636
2013.05.10,1.3094184444444499,1.31764,1.30097,1.3094102430555603,8.20138888957267e-06,0.016669999999999963,1.3093596718750025
2013.05.12,1.2999485980392156,1.30502,1.29346,1.2999433823529434,5.215686272208586e-06,0.011560000000000015,1.2995929950980398
2013.05.13,1.2969261336515512,1.29779,1.2959,1.2969256085918852,5.250596659678308e-07,0.0018899999999999473,1.296885435560859
2013.05.14,1.2981700626740964,1.30253,1.29408,1.2981724582172685,-2.395543172051262e-06,0.008450000000000069,1.2982381302228412
2013.05.15,1.296181544885174,1.30283,1.2912,1.2961758594293633,5.685455810588991e-06,0.01163000000000003,1.2965968510786343
2013.05.16,1.288142310924376,1.29418,1.28425,1.2881391246498628,3.186274513122811e-06,0.009930000000000216,1.2886778588935597
2013.05.17,1.2880515899581648,1.29289,1.28457,1.2880514504881484,1.3947001642478085e-07,0.008320000000000105,1.2883907601115783
2013.05.19,1.2845812966601189,1.28885,1.27957,1.284578673870335,2.6227897838015934e-06,0.009279999999999955,1.2843949926326135
2013.05.20,1.283388397129187,1.28478,1.28188,1.2833879904306222,4.066985648254473e-07,0.0029000000000001247,1.2833590968899524
2013.05.21,1.2869254349338934,1.29032,1.28359,1.2869276061238724,-2.1711899789167433e-06,0.006729999999999903,1.2869407602644414
2013.05.22,1.2894316817864588,1.29381,1.28407,1.28943325191905,-1.5701325910555397e-06,0.00973999999999986,1.289186233426377
2013.05.23,1.2885251805555593,1.29973,1.28236,1.2885209861111122,4.194444447103152e-06,0.017370000000000108,1.2897840416666677
2013.05.24,1.2903589352818334,1.29561,1.28207,1.2903619485038258,-3.0132219923650894e-06,0.013539999999999885,1.2896002209464148
2013.05.26,1.293846310107949,1.29926,1.29099,1.2938474288518136,-1.1187438646587111e-06,0.00827,1.2944859347399404
2013.05.27,1.2929564268585143,1.29438,1.29146,1.2929518465227818,4.580335732473628e-06,0.0029200000000000337,1.292937068345324
2013.05.28,1.2929236797152965,1.29479,1.28834,1.2929227330960835,9.466192130158646e-07,0.006450000000000067,1.2922441032028449
2013.05.29,1.28844349791377,1.29488,1.28408,1.2884392976356067,4.200278163279947e-06,0.01079999999999992,1.2889606988873443
2013.05.30,1.2922207162725967,1.29767,1.28372,1.292229221140468,-8.504867871295119e-06,0.013950000000000129,1.2914599843532661
2013.05.31,1.3014379930313622,1.30607,1.29409,1.30144358885018,-5.595818817871745e-06,0.011980000000000102,1.3007603954703855
2013.06.02,1.299604916584888,1.3046,1.29435,1.2996006378802778,4.278704610172213e-06,0.010250000000000092,1.2995388886162913
2013.06.03,1.2997336666666655,1.30149,1.29841,1.2997396666666652,-5.999999999728445e-06,0.0030799999999999716,1.2998433333333326
2013.06.04,1.3045390522648046,1.31067,1.29547,1.304542048780486,-2.9965156813638316e-06,0.015200000000000102,1.3038052752613227
2013.06.05,1.3073468924580962,1.31007,1.30415,1.3073488268156392,-1.9343575430319504e-06,0.005920000000000147,1.3072289298184339
2013.06.06,1.3083304798331001,1.3115,1.30525,1.308329777468704,7.023643961989734e-07,0.006250000000000089,1.308352564325451
2013.06.07,1.318720722222218,1.33049,1.30908,1.3187313611111087,-1.0638888890746045e-05,0.02140999999999993,1.3192555208333316
2013.06.09,1.3233281862745094,1.32844,1.31911,1.3233245294117626,3.656862746836964e-06,0.00933000000000006,1.323550678921568
2013.06.10,1.3206862857142854,1.32277,1.3186,1.3206870714285734,-7.85714288076278e-07,0.004170000000000007,1.3206858392857148
2013.06.11,1.3229362726008342,1.32911,1.31768,1.3229395062586913,-3.233657857037997e-06,0.011430000000000051,1.3231664447148814
2013.06.12,1.32881571230021,1.33169,1.32316,1.3288191035441301,-3.391243920125575e-06,0.008530000000000149,1.328121203961085
2013.06.13,1.3321039387613107,1.3369,1.32648,1.3321078914405033,-3.952679192620323e-06,0.010419999999999874,1.3318979575504535
2013.06.14,1.3343707986111082,1.33894,1.32778,1.3343699305555552,8.680555529938516e-07,0.011160000000000059,1.3338651822916658
2013.06.16,1.3330596764705906,1.3354,1.32941,1.333060333333336,-6.568627453074072e-07,0.00598999999999994,1.3327325024509815
2013.06.17,1.333861863979851,1.33567,1.332,1.3338538539042823,8.010075568609665e-06,0.00366999999999984,1.3338464294710333
2013.06.18,1.3344805788005552,1.33807,1.33178,1.334483884239885,-3.305439329803761e-06,0.006290000000000129,1.3347036157601102
2013.06.19,1.338208776928419,1.3415,1.33251,1.338211431549685,-2.654621265918422e-06,0.008989999999999831,1.337607552119526
2013.06.20,1.334983340277779,1.34162,1.32529,1.3349742708333336,9.069444445453101e-06,0.016329999999999956,1.3342169027777782
2013.06.21,1.322084201388885,1.32672,1.31607,1.3220843263888866,-1.2500000168280678e-07,0.010649999999999826,1.321739631944443
2013.06.23,1.3179964019607835,1.32488,1.30979,1.3179847745098046,1.1627450978934917e-05,0.015090000000000048,1.317662794117647
2013.06.24,1.3103327446300712,1.31133,1.30882,1.310331980906921,7.637231502766184e-07,0.0025100000000000122,1.310203681384248
2013.06.25,1.310956569444443,1.31434,1.30584,1.3109578749999984,-1.305555555441984e-06,0.008500000000000174,1.3105236111111105
2013.06.26,1.3098092130919181,1.31499,1.30561,1.3098056476323061,3.5654596119982784e-06,0.009380000000000166,1.310053715181056
2013.06.27,1.3028039054899265,1.30825,1.29842,1.3027998471160542,4.058373872295462e-06,0.009830000000000005,1.3030684381514952
2013.06.28,1.3034284401114242,1.30742,1.29994,1.3034308774373258,-2.4373259015497695e-06,0.007479999999999931,1.3035548293871877
2013.06.30,1.3039773529411798,1.31024,1.29907,1.3039733627450993,3.990196080438935e-06,0.011170000000000124,1.30431517892157
2013.07.01,1.3014557389162567,1.30248,1.30048,1.3014573645320215,-1.6256157648886216e-06,0.0020000000000000018,1.3014682758620697
2013.07.02,1.3048354239663582,1.30702,1.30133,1.3048391800981058,-3.756131747634228e-06,0.005689999999999973,1.304506151016116
2013.07.03,1.30088915913829,1.30773,1.29627,1.300883731758163,5.427380127098758e-06,0.011460000000000026,1.3014432227241133
2013.07.04,1.2985877313848304,1.30313,1.29224,1.2985896729297164,-1.9415448859749773e-06,0.010889999999999844,1.2981368510786366
2013.07.05,1.2939692044661513,1.30166,1.28825,1.293962777390089,6.427076062243131e-06,0.013410000000000144,1.29446049546406
2013.07.07,1.2858376129666012,1.29022,1.28053,1.2858330058939131,4.607072688012082e-06,0.009689999999999976,1.2856051547151286
2013.07.08,1.282221121718378,1.28319,1.281060,1.2822228162291183,-1.6945107401689086e-06,0.0021299999999999653,1.2821734844868742
2013.07.09,1.2852059166666707,1.28812,1.2811,1.2852085833333395,-2.6666666688157648e-06,0.007020000000000026,1.2849086250000026
2013.07.10,1.2818260445682435,1.28975,1.27545,1.281820020891361,6.023676882405127e-06,0.01429999999999998,1.2822115163649013
2013.07.11,1.290407187500002,1.32053,1.27733,1.2904334652777802,-2.6277777778194178e-05,0.043199999999999905,1.2946751631944455
2013.07.12,1.307104909596659,1.31454,1.30051,1.3071025382475643,2.3713490946430937e-06,0.014029999999999987,1.3073143619610559
2013.07.14,1.3053701766437669,1.30899,1.29985,1.3053684003925388,1.7762512281027654e-06,0.009140000000000148,1.3048946442590763
2013.07.15,1.3063744391408119,1.307960,1.30524,1.3063705489260133,3.8902147985186986e-06,0.0027200000000000557,1.3064862470167062
2013.07.16,1.3053405698401628,1.30785,1.29927,1.3053400208478063,5.489923564638843e-07,0.008580000000000032,1.3044501476719923
2013.07.17,1.3123103693379834,1.31736,1.30501,1.3123144459930334,-4.076655049978228e-06,0.012350000000000083,1.3117487038327542
2013.07.18,1.3128136281337042,1.31776,1.30825,1.312810396935935,3.2311977691268368e-06,0.00951000000000013,1.31290850626741
2013.07.19,1.3101650521920674,1.31497,1.30662,1.3101671885873336,-2.1363952662500907e-06,0.00835000000000008,1.3104805601948502
2013.07.21,1.3129553740157474,1.31537,1.30961,1.3129553740157485,-1.1102230246251565e-15,0.005759999999999987,1.312722687007874
2013.07.22,1.3151314987714988,1.31685,1.31352,1.3151364127764122,-4.914004913425529e-06,0.003330000000000055,1.3151594778869777
2013.07.23,1.317991631799167,1.32174,1.31434,1.3179939330543995,-2.3012552325951674e-06,0.007399999999999851,1.3180163912133915
2013.07.24,1.3203527019498558,1.3238,1.31628,1.3203526114206112,9.052924454522326e-08,0.007520000000000193,1.3201963283426168
