Date,Opening,High,Low,Closing,Momentum,Range,ohlc
2011.01.17,3.8722952380952385,3.8738,3.871000,3.8724428571428575,-0.00014761904761906308,0.0028000000000001357,3.872384523809524
2011.01.18,3.8678677862595454,3.8756,3.855,3.867857099236651,1.0687022894195763e-05,0.02059999999999995,3.8665812213740494
2011.01.19,3.868897129735939,3.8788,3.8551,3.8689189437428224,-2.1814006883502657e-05,0.023699999999999832,3.867929018369691
2011.01.20,3.875002127659576,3.8914,3.8577,3.875008983451538,-6.855791962134816e-06,0.03370000000000006,3.8747777777777785
2011.01.21,3.8950038605230373,3.9157,3.8735,3.8950328767123286,-2.9016189291297678e-05,0.04220000000000024,3.8948091843088415
2011.01.23,3.881247169811321,3.8994,3.8662,3.881230660377357,1.650943396391824e-05,0.033199999999999896,3.882019457547169
2011.01.24,3.8777090909090943,3.8859,3.8759,3.8776236363636394,8.54545454549438e-05,0.009999999999999787,3.879283181818183
2011.01.25,3.876576790123454,3.8898,3.8635,3.876599753086417,-2.2962962963113398e-05,0.02629999999999999,3.8766191358024678
2011.01.26,3.872659125,3.882,3.8619,3.872667500000003,-8.375000002835975e-06,0.02010000000000023,3.872306656250001
2011.01.27,3.878739537869063,3.887,3.8688,3.878754043645699,-1.450577663586472e-05,0.018200000000000216,3.8783233953786906
2011.01.28,3.8966023720349607,3.9109,3.8758,3.896633957553061,-3.1585518100119e-05,0.03509999999999991,3.894984082397005
2011.01.30,3.9234935528120713,3.9582,3.9013,3.9235643347050786,-7.078189300724347e-05,0.05690000000000017,3.926639471879288
2011.01.31,3.9502785714285706,3.9572,3.946700,3.9508499999999995,-0.0005714285714288891,0.010499999999999954,3.951257142857142
2011.02.01,3.933782306684133,3.953500,3.9223,3.933753604193964,2.8702490169063566e-05,0.031200000000000117,3.935833977719524
2011.02.02,3.910757053291533,3.9337,3.8964,3.9106989028213124,5.815047022039721e-05,0.03730000000000011,3.9128889890282115
2011.02.03,3.9053253807106603,3.9162,3.8909,3.9053710659898435,-4.5685279183249605e-05,0.0253000000000001,3.904449111675126
2011.02.04,3.905940868454671,3.9186,3.892,3.9059280970625863,1.2771392084776068e-05,0.02660000000000018,3.905617241379314
2011.02.06,3.897365007776059,3.9115,3.8809,3.897364541213065,4.6656299401703905e-07,0.030600000000000183,3.8967823872472813
2011.02.07,3.8850250000000015,3.890300,3.8843,3.8850150000000006,1.000000000095369e-05,0.005999999999999783,3.8861600000000007
2011.02.08,3.8737858910891085,3.8871,3.8445,3.873785891089106,2.6645352591003757e-15,0.04260000000000019,3.8697929455445537
2011.02.09,3.881550219619331,3.8935,3.8685,3.881568081991221,-1.7862371890053907e-05,0.02499999999999991,3.881279575402638
2011.02.10,3.9000076178959966,3.9163,3.8825,3.9000259975816047,-1.837968560813863e-05,0.033800000000000274,3.8997084038694
2011.02.11,3.922911866359445,3.9354,3.9052,3.922926036866352,-1.4170506906996394e-05,0.030200000000000227,3.921609475806449
2011.02.13,3.92438698727016,3.9398,3.9067,3.9243864214992956,5.65770864380255e-07,0.03310000000000013,3.923818352192364
2011.02.14,3.919384210526316,3.922600,3.9181,3.9194473684210522,-6.315789473632094e-05,0.0045000000000001705,3.919882894736842
2011.02.15,3.9376634900990046,3.9542,3.9083,3.9377236386138597,-6.014851485502959e-05,0.04590000000000005,3.934471782178216
2011.02.16,3.9313367103694823,3.9504,3.9155,3.9313317044100047,5.005959477610844e-06,0.03489999999999993,3.9321421036948716
2011.02.17,3.9105321339950394,3.9262,3.8982,3.910516625310173,1.550868486654977e-05,0.028000000000000025,3.911362189826303
2011.02.18,3.9066488888888804,3.9174,3.8964,3.9066612499999898,-1.2361111109360223e-05,0.02100000000000035,3.9067775347222176
2011.02.20,3.912125989672976,3.9227,3.897,3.91214182444062,-1.5834767643774228e-05,0.025700000000000056,3.9109919535283986
2011.02.21,3.9132599999999997,3.913300,3.9132,3.9132599999999997,0.0,0.00010000000000021103,3.913255
2011.02.22,3.930646289752651,3.9486,3.9109,3.930715901060072,-6.961130742100252e-05,0.03770000000000007,3.9302155477031806
2011.02.23,3.9598731884057963,3.976,3.937,3.9599259420289767,-5.275362318046817e-05,0.039000000000000146,3.958199782608693
2011.02.24,3.9675093373494112,3.9822,3.9517,3.967520783132544,-1.1445783132835174e-05,0.03049999999999997,3.967232530120489
2011.02.25,3.987197959183675,4.0018,3.9746,3.9872530612244894,-5.5102040814603015e-05,0.027200000000000113,3.987712755102041
2011.02.27,3.9759451104101022,3.9863,3.9685,3.975955205047327,-1.0094637224788983e-05,0.017799999999999816,3.9766750788643574
2011.02.28,3.9745434782608697,3.9775,3.971600,3.9746478260869567,-0.00010434782608692572,0.005900000000000016,3.9745728260869564
2011.03.01,3.9625891250000027,3.9758,3.9524,3.962588249999988,8.750000146662273e-07,0.023400000000000087,3.9633443437499976
2011.03.02,3.971533621621619,3.9925,3.9487,3.9715489729729696,-1.535135135055654e-05,0.04380000000000006,3.9710706486486473
2011.03.03,3.9761617466174686,3.9901,3.9646,3.9761493234932357,1.2423124232885385e-05,0.025500000000000078,3.976752767527676
2011.03.04,3.982529262086511,3.9984,3.9652,3.98255966921119,-3.040712467905493e-05,0.03320000000000034,3.9821722328244253
2011.03.06,3.986320420420424,3.9993,3.9737,3.9863226726726775,-2.2522522535872724e-06,0.025599999999999845,3.9864107732732754
2011.03.07,3.978261403508772,3.9793,3.9773,3.978275438596491,-1.4035087719133088e-05,0.0019999999999997797,3.9782842105263154
2011.03.08,3.9745929655172305,3.9893,3.9664,3.974571034482749,2.1931034481337264e-05,0.02289999999999992,3.9762159999999946
2011.03.09,3.974519943019939,3.9873,3.9612,3.9745390313390296,-1.9088319090698747e-05,0.026100000000000012,3.9743897435897417
2011.03.10,3.9777969821673578,3.9849,3.965,3.977807270233198,-1.0288065840136085e-05,0.01990000000000025,3.976376063100139
2011.03.11,3.999701239157376,4.0201,3.979200,3.9997422552664172,-4.101610904116981e-05,0.04090000000000016,3.9996858736059484
2011.03.13,4.023921164021168,4.0431,3.9998,4.023909523809534,1.164021163369e-05,0.043299999999999894,4.022682671957675
2011.03.14,4.015213372093024,4.0283,3.9969,4.015246511627907,-3.3139534882487e-05,0.03139999999999965,4.013914970930233
2011.03.15,4.0287966101694925,4.0512,4.0115,4.028859927360769,-6.331719127672386e-05,0.039699999999999847,4.030089134382565
2011.03.16,4.050508351177736,4.0721,4.0325,4.05053929336189,-3.094218415355954e-05,0.03960000000000008,4.051411911134906
2011.03.17,4.070949947753399,4.1248,4.0279,4.071008777429472,-5.882967607284684e-05,0.09689999999999976,4.073664681295718
2011.03.18,4.078988131868136,4.1053,4.0612,4.078957802197807,3.0329670329010128e-05,0.04409999999999936,4.0811114835164854
2011.03.20,4.060952970922881,4.0738,4.0432,4.060956763590395,-3.792667514268544e-06,0.030600000000000627,4.05972743362832
2011.03.21,4.0676588235294115,4.068000,4.0663,4.067688235294118,-2.941176470638851e-05,0.0016999999999995907,4.0674117647058825
2011.03.22,4.0410382581648525,4.0665,4.0232,4.040987558320369,5.069984448358156e-05,0.04329999999999945,4.042931454121305
2011.03.23,4.032187821380241,4.05,4.023900,4.032192286874155,-4.465493914196372e-06,0.026099999999999568,4.0345700270636
2011.03.24,4.036929790660222,4.048,4.0296,4.036944283413852,-1.4492753629191668e-05,0.01839999999999975,4.037868518518518
2011.03.25,4.02011792592592,4.033,4.0111,4.02013051851852,-1.2592592599780517e-05,0.021900000000000475,4.02108711111111
2011.03.27,4.0103712871287165,4.0241,3.9994,4.01038795379538,-1.666666666366723e-05,0.024699999999999722,4.011064810231025
2011.03.28,4.016570689655175,4.0182,4.0144,4.0165551724137964,1.5517241378937285e-05,0.0038000000000000256,4.016431465517243
2011.03.29,3.998228188976377,4.0164,3.9881,3.9982415748031443,-1.3385826767464692e-05,0.02829999999999977,4.000242440944881
2011.03.30,3.993898414985582,4.0006,3.9878,3.993939481268002,-4.10662824199548e-05,0.012800000000000367,3.994059474063396
2011.03.31,3.9989302325581493,4.0186,3.9819,3.9990032558139657,-7.302325581637348e-05,0.03670000000000018,3.9996083720930287
2011.04.01,4.017960629921254,4.0332,4.0052,4.018007244094483,-4.661417322893158e-05,0.02799999999999958,4.018591968503935
2011.04.03,4.028469122257055,4.0463,4.014500,4.0284810344827555,-1.1912225700960732e-05,0.031799999999999606,4.029437539184952
2011.04.04,4.022180952380952,4.0243,4.0212,4.022009523809523,0.00017142857142982137,0.0030999999999998806,4.022422619047619
2011.04.05,4.027204355400694,4.0367,4.014,4.0272308362369325,-2.6480836238462757e-05,0.0226999999999995,4.026283797909406
2011.04.06,4.012530031446536,4.0294,3.9915,4.0125075471698075,2.248427672846276e-05,0.037900000000000045,4.011484394654087
2011.04.07,3.9848624103299892,3.9988,3.9705,3.984813916786234,4.849354375524584e-05,0.028300000000000214,3.9847440817790556
2011.04.08,3.973446622734764,3.986,3.9603,3.9734413509061004,5.271828663389044e-06,0.025700000000000056,3.973296993410216
2011.04.10,3.958496277495768,3.9692,3.9504,3.9585043993231848,-8.12182741682932e-06,0.018799999999999706,3.9591501692047384
2011.04.11,3.9589750000000006,3.9614,3.9564,3.9589916666666674,-1.6666666666775853e-05,0.004999999999999893,3.958941666666667
2011.04.12,3.9695454237288064,3.9791,3.9529,3.9695927118643985,-4.728813559218281e-05,0.02619999999999978,3.967784533898301
2011.04.13,3.977231612903226,3.9888,3.9568,3.9772432258064505,-1.1612903224378357e-05,0.03200000000000003,3.975018709677419
2011.04.14,3.967409013605441,3.983600,3.95,3.967402210884355,6.802721085996666e-06,0.03359999999999985,3.9671028061224494
2011.04.15,3.9507855813953507,3.965,3.9429,3.950765116279072,2.0465116278955975e-05,0.02210000000000001,3.952362674418606
2011.04.17,3.9480396933560513,3.9567,3.9425,3.948057580919933,-1.7887563881657798e-05,0.014200000000000212,3.948824318568996
2011.04.18,3.9504818181818178,3.9521,3.9469,3.950333333333332,0.00014848484848561938,0.0052000000000003155,3.949953787878788
2011.04.19,3.972017746913575,4.0001,3.9456,3.972094753086414,-7.700617283878941e-05,0.05449999999999955,3.9724531249999977
2011.04.20,3.976222977346273,3.9905,3.9657,3.9762122977346257,1.0679611647468334e-05,0.024799999999999933,3.977158818770225
2011.04.21,3.9671713141025613,3.976,3.9592,3.967205288461538,-3.397435897678491e-05,0.016799999999999926,3.9673941506410246
2011.04.22,3.9608010447761206,3.9826,3.939,3.9608011940298535,-1.492537329284005e-07,0.04360000000000008,3.9608005597014935
2011.04.24,3.9481053797468397,3.9536,3.9397,3.9481712025316464,-6.582278480671278e-05,0.01389999999999958,3.9473941455696218
2011.04.25,3.9514207547169824,3.955,3.945600,3.9513981132075475,2.2641509434873086e-05,0.009399999999999853,3.9508547169811328
2011.04.26,3.9480351206434334,3.956,3.9421,3.947994101876682,4.101876675122185e-05,0.013900000000000023,3.948532305630029
2011.04.27,3.9415257142857154,3.9493,3.9319,3.94150739495798,1.8319327735216717e-05,0.01739999999999986,3.941058277310924
2011.04.28,3.932328746594002,3.9423,3.922,3.9323220708446835,6.6757493182301175e-06,0.020299999999999763,3.9322377043596717
2011.04.29,3.9363278020378503,3.9465,3.9232,3.936349781659391,-2.1979621540602068e-05,0.023299999999999876,3.9355943959243103
2011.05.01,3.9336992409867135,3.9407,3.9254,3.933711764705879,-1.2523719165269398e-05,0.015300000000000313,3.933377751423148
2011.05.02,3.9311819444444436,3.9376,3.9273,3.9310152777777767,0.00016666666666687036,0.01030000000000042,3.931774305555555
2011.05.03,3.9283606617647178,3.9426,3.9222,3.9284145220588282,-5.386029411047488e-05,0.020399999999999974,3.9303937959558866
2011.05.04,3.937975988286979,3.9507,3.9197,3.9380111273792253,-3.513909224617251e-05,0.030999999999999694,3.936596778916551
2011.05.05,3.9404093699515284,3.9548,3.929,3.9404523424878826,-4.2972536354213275e-05,0.025800000000000267,3.9411654281098527
2011.05.06,3.9526327300150883,3.9717,3.9384,3.9526809954751125,-4.826546002423271e-05,0.03329999999999966,3.95385343137255
2011.05.08,3.9489920195439727,3.9662,3.932,3.948969055374593,2.296416937985768e-05,0.03420000000000023,3.9490402687296413
2011.05.09,3.945395238095244,3.949,3.9424,3.9454984126984187,-0.00010317460317477156,0.006599999999999717,3.945573412698416
2011.05.10,3.9358121987951766,3.9508,3.9186,3.9357572289156626,5.496987951403298e-05,0.032200000000000006,3.9352423569277097
2011.05.11,3.928816084977246,3.9395,3.9221,3.928817905918065,-1.820940819019512e-06,0.01739999999999986,3.9298084977238275
2011.05.12,3.910579335793356,3.9277,3.8875,3.910587699877,-8.36408364390806e-06,0.040200000000000014,3.909091758917589
2011.05.13,3.912525187969922,3.9208,3.9,3.912542105263155,-1.691729323294311e-05,0.02079999999999993,3.911466823308269
2011.05.15,3.918749636098974,3.9415,3.9098,3.9187967976710336,-4.716157205963967e-05,0.03169999999999984,3.922211608442502
2011.05.16,3.9371762711864378,3.9375,3.937000,3.937074576271184,0.00010169491525369168,0.000500000000000167,3.9371877118644054
2011.05.17,3.930718181818176,3.943,3.9245,3.9307220338983035,-3.852080127764168e-06,0.01849999999999996,3.9322350539291198
2011.05.18,3.9281692537313377,3.9339,3.9234,3.9281714925373077,-2.23880596994519e-06,0.010499999999999954,3.9284101865671617
2011.05.19,3.920506078147612,3.9309,3.9118,3.9205196816208456,-1.3603473233647634e-05,0.019099999999999895,3.9209314399421142
2011.05.20,3.9190820552147305,3.9261,3.9139,3.919138803680985,-5.674846625458585e-05,0.012199999999999989,3.9195552147239288
2011.05.22,3.9227220070422533,3.9321,3.9139,3.922724471830987,-2.4647887335582652e-06,0.018200000000000216,3.92286161971831
2011.05.23,3.9200621951219516,3.9228,3.9172,3.919989024390242,7.31707317096486e-05,0.005600000000000271,3.9200128048780485
2011.05.24,3.9454672538860165,3.9604,3.917900,3.9455217616580334,-5.450777201687629e-05,0.04249999999999998,3.9423222538860125
2011.05.25,3.9475031250000066,3.9546,3.9405,3.9475356026785815,-3.247767857494921e-05,0.014100000000000001,3.947534681919647
2011.05.26,3.961163012048195,3.9715,3.9462,3.9611615662650594,1.4457831354341977e-06,0.025299999999999656,3.9600061445783137
2011.05.27,3.9734739795918506,3.9894,3.9559,3.9735156122449085,-4.1632653057899205e-05,0.03349999999999964,3.9730723979591898
2011.05.29,3.974964186046505,3.9838,3.9635,3.974961395348833,2.790697671617437e-06,0.020300000000000207,3.9743063953488345
2011.05.30,3.968917460317459,3.9704,3.9668,3.9690158730158727,-9.84126984135969e-05,0.0036000000000000476,3.9687833333333336
2011.05.31,3.972250367647073,3.9763,3.9655,3.9722580882353014,-7.72058822828825e-06,0.010800000000000143,3.9715771139705938
2011.06.01,3.9547611253196977,3.9709,3.9452,3.9547595907928397,1.5345268580269078e-06,0.025700000000000056,3.9564051790281343
2011.06.02,3.9602200224971864,3.9698,3.9432,3.960249043869523,-2.9021372336401896e-05,0.02660000000000018,3.958367266591677
2011.06.03,3.9625383544303916,3.9758,3.9443,3.962528481012665,9.873417726513622e-06,0.03149999999999986,3.961291708860764
2011.06.05,3.9556607717041734,3.9628,3.9478,3.9556963022508076,-3.55305466341882e-05,0.015000000000000124,3.955489268488745
2011.06.06,3.9563967741935495,3.9578,3.9543,3.95638064516129,1.612903225955975e-05,0.0035000000000002807,3.9562193548387095
2011.06.07,3.958003120936281,3.9669,3.9476,3.9580230169050776,-1.989596879647948e-05,0.019299999999999873,3.9576315344603397
2011.06.08,3.946120150187742,3.9585,3.9362,3.9461416770963735,-2.1526908631663844e-05,0.022299999999999986,3.946740456821029
2011.06.09,3.9505970631424403,3.9615,3.9395,3.9506230543318615,-2.599118942114842e-05,0.02200000000000024,3.950555029368575
2011.06.10,3.9476133608815336,3.9594,3.9386,3.9476119834710683,1.3774104652419794e-06,0.02079999999999993,3.9483063360881503
2011.06.12,3.9370080441640405,3.9453,3.9276,3.9370192429022133,-1.1198738172790712e-05,0.01770000000000005,3.936731821766563
2011.06.13,3.931654347826084,3.9328,3.930400,3.931634782608692,1.9565217391992462e-05,0.0023999999999997357,3.9316222826086937
2011.06.14,3.931574342105261,3.938,3.9246,3.931598684210522,-2.4342105261254687e-05,0.0134000000000003,3.931443256578946
2011.06.15,3.9291880664652483,3.9341,3.9223,3.929197734138965,-9.667673716684533e-06,0.011800000000000033,3.9286964501510533
2011.06.16,3.9405365116279087,3.9528,3.928000,3.9405937209302357,-5.720930232699928e-05,0.024799999999999933,3.940482558139536
2011.06.17,3.972735240274605,3.9907,3.9428,3.97280617848971,-7.093821510517628e-05,0.04789999999999983,3.9697603546910787
2011.06.19,3.976030718085115,3.9894,3.9627,3.9760498670212847,-1.9148936169610664e-05,0.026699999999999946,3.9760451462765998
2011.06.20,3.9793813186813187,3.98,3.9766,3.9794208791208785,-3.956043955977151e-05,0.0034000000000000696,3.978850549450549
2011.06.21,3.986788346456688,3.9991,3.9745,3.9868188976377876,-3.055118109962507e-05,0.024599999999999955,3.986801811023619
2011.06.22,3.980575960170696,3.989,3.974,3.9806246088193467,-4.864864865083973e-05,0.01499999999999968,3.9810501422475104
2011.06.23,3.9830116129032302,3.993,3.9743,3.9830503225806626,-3.870967743235809e-05,0.01869999999999994,3.983340483870973
2011.06.24,3.99694220398592,4.0182,3.9782,3.9969893317702123,-4.712778429238895e-05,0.040000000000000036,3.9975828839390335
2011.06.26,3.989851840942561,4.0034,3.9798,3.9898606774668597,-8.836524298505566e-06,0.023600000000000065,3.990728129602355
2011.06.27,3.992760714285715,3.9936,3.989700,3.9926321428571434,0.0001285714285716999,0.0038999999999997925,3.9921732142857147
2011.06.28,3.9981217121588024,4.0083,3.9895,3.9981255583126467,-3.846153844300204e-06,0.01880000000000015,3.998511817617862
2011.06.29,4.005484116022106,4.0175,3.993300,4.005511325966855,-2.7209944748918247e-05,0.0242,4.00544886049724
2011.06.30,3.996440123456797,4.0132,3.9825,3.996434197530874,5.925925922856123e-06,0.030700000000000394,3.997143580246918
2011.07.01,3.981931241830067,3.9904,3.9743,3.9819674509803984,-3.6209150331423245e-05,0.016100000000000225,3.9821496732026165
2011.07.03,3.9586100840336127,3.976,3.937,3.9586165266106472,-6.442577034526664e-06,0.039000000000000146,3.957556652661065
2011.07.04,3.939524999999999,3.9421,3.937800,3.9395324999999985,-7.499999999716067e-06,0.0042999999999997485,3.9397393749999994
2011.07.05,3.941694904458613,3.9481,3.9352,3.9416622611465124,3.264331210051097e-05,0.012900000000000134,3.941664291401281
2011.07.06,3.9460440000000125,3.9537,3.9355,3.9460623750000154,-1.8375000002901487e-05,0.018199999999999772,3.945326593750007
2011.07.07,3.952038179519604,3.9616,3.9422,3.9520549936788973,-1.681415929333241e-05,0.01939999999999964,3.951973293299625
2011.07.08,3.9407624301675965,3.9541,3.9262,3.9407555865921737,6.84357542279912e-06,0.027899999999999814,3.9404545041899426
2011.07.10,3.9446461799660457,3.9615,3.926,3.944706112054334,-5.993208828813934e-05,0.035499999999999865,3.944213073005095
2011.07.11,3.948358064516126,3.951,3.948,3.948258064516126,0.00010000000000021103,0.0030000000000001137,3.9489040322580626
2011.07.12,3.98011035598705,4.0022,3.9468,3.980158576051774,-4.822006472426921e-05,0.055400000000000116,3.977317233009706
2011.07.13,4.032635638921455,4.0594,3.9995,4.032667057444317,-3.1418522861592635e-05,0.059900000000000286,4.031050674091443
2011.07.14,4.024569431818193,4.0592,4.0074,4.024534886363646,3.4545454547618704e-05,0.05180000000000007,4.02892607954546
2011.07.15,4.027467280453251,4.0468,4.0055,4.027440793201131,2.6487252120510618e-05,0.04130000000000056,4.026802018413596
2011.07.17,4.028592151162783,4.0431,4.0076,4.028565261627894,2.6889534889384947e-05,0.035499999999999865,4.026964353197669
2011.07.18,4.028098214285714,4.0286,4.022800,4.028067857142856,3.035714285726243e-05,0.005799999999999805,4.026891517857143
2011.07.19,4.037157267441861,4.0463,4.0213,4.037182412790699,-2.5145348837796178e-05,0.024999999999999467,4.03548492005814
2011.07.20,4.021122465753427,4.0419,4.0093,4.021156849315073,-3.4383561645867644e-05,0.032600000000000406,4.023369828767125
2011.07.21,3.99600241286862,4.0163,3.9871,3.9960096514745205,-7.238605900461437e-06,0.029200000000000337,3.9988530160857856
2011.07.22,3.9884555696202515,4.0023,3.976,3.988456202531643,-6.329113912961759e-07,0.02629999999999999,3.9888029430379732
2011.07.24,3.979679478260869,3.9932,3.9699,3.979693391304346,-1.3913043476865283e-05,0.023299999999999876,3.980618217391304
2011.07.25,3.983732967032969,3.995,3.9786,3.9838021978021994,-6.923076923026628e-05,0.01639999999999997,3.9852837912087917
2011.07.26,4.004763372859033,4.0166,3.9888,4.004783794466407,-2.0421607374032646e-05,0.02780000000000049,4.0037367918313596
2011.07.27,3.998985493460165,4.0091,3.9872,3.998982045184307,3.4482758577425443e-06,0.02190000000000003,3.998566884661118
2011.07.28,4.009349571603425,4.0279,3.9938,4.009383843329244,-3.427172581904614e-05,0.03410000000000002,4.010108353733168
2011.07.29,4.01062900584796,4.0255,3.9979,4.010608771929835,2.0233918125001082e-05,0.02760000000000007,4.0111594444444485
